0.086, 3.965
0.227, 2.922
0.374, 1.982
0.446, 1.581
0.596, 0.8657
0.726, 0.4040
0.872, 0.0756
0.904, 0.0302
0.912, 0.0195
0.922, 0.0073
0.927, 0.0019
0.928, 0.0008
0.930, -0.0018
0.933, -0.0052
1.006, -0.0665
1.086, -0.1017
1.417, -0.1285
2.126, -0.1338
3.363, -0.1345
4.146, -0.1353
