0.088, 2.263
0.110, 2.185
0.192, 1.934
0.359, 1.496
0.706, 0.7414
0.828, 0.5902
0.964, 0.3381
0.972, 0.3662
1.116, 0.1718
1.235, 0.0782
1.382, 0.0128
1.384, 0.0050
1.386, 0.0108
1.393, 0.0015
1.398, 0.0000
1.408, -0.0032
1.456, -0.0107
1.502, -0.0269
1.801, -0.0515
2.133, -0.0555
2.682, -0.0568
3.247, -0.0565
4.147, -0.0564
