0.088, 0.2374
0.120, 0.2070
0.249, 0.1218
0.317, 0.0943
0.405, 0.0695
0.505, 0.0471
0.616, 0.0275
0.690, 0.0165
0.757, 0.0077
0.784, 0.0048
0.813, 0.0017
0.824, 0.0007
0.829, 0.0002
0.831, 0.0000
0.835, -0.0003
0.849, -0.0015
0.867, -0.0033
0.953, -0.0103
1.048, -0.0164
1.447, -0.0282
2.197, -0.0318
3.128, -0.0320
3.880, -0.0321
4.632, -0.0322
